image_path,split,bbox_x,bbox_y,bbox_w,bbox_h,category,lower_subtype,pant_leg_shape,pant_length,lower_detail,sleeve_length,sleeve_shape,upper_length,lower_length,neckline,collar,upper_fit,lower_fit,silhouette,pattern,material,detail
images/e6ba2f781bd35ce63e01f774948de028.jpg,train,485.0,210.0,267.0,231.0,재킷,,,,,긴팔,기본 소매,크롭 기장,,,,레귤러핏,,,무지,가죽,단추|포켓
images/e6ba2f781bd35ce63e01f774948de028.jpg,train,529.0,416.0,208.0,128.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,,,무지,,포켓
images/2add4ecd9b48828548449eacd7368b3f.jpg,train,348.0,283.0,152.0,183.0,탑,,,,,반팔,기본 소매,크롭 기장,,오프숄더,,슬림핏,,,무지,,
images/2add4ecd9b48828548449eacd7368b3f.jpg,train,373.0,435.0,156.0,159.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,슬림핏,,무지,,포켓
images/a131a0ea7ebc4b9029882828692ab792.jpg,train,443.0,402.0,141.0,524.0,티셔츠,,,,,,,크롭 기장,,,,레귤러핏,,,무지,,스팽글|벨트
images/a131a0ea7ebc4b9029882828692ab792.jpg,train,424.0,326.0,442.0,697.0,재킷,,,,,긴팔,기본 소매,크롭 기장,,,,여유핏,,,무지,,지퍼
images/a131a0ea7ebc4b9029882828692ab792.jpg,train,523.0,915.0,57.0,108.0,청바지,,,,,,,,,,,,,,무지,데님,
images/4881652e0503c6bac4d6016b059f22ee.jpg,train,225.0,232.0,224.0,392.0,티셔츠,,,,,,,기본 기장,,라운드넥,,여유핏,,,무지,,지퍼
images/4881652e0503c6bac4d6016b059f22ee.jpg,train,211.0,610.0,242.0,317.0,청바지,,,,,,,,롱·긴바지 기장,,,,와이드핏,,무지,데님,포켓
images/4881652e0503c6bac4d6016b059f22ee.jpg,train,167.0,229.0,302.0,387.0,재킷,,,,,긴팔,기본 소매,크롭 기장,,,,레귤러핏,,,무지,,지퍼|포켓
images/d3c2c2b2c11eb29412e7d97123075cca.jpg,train,158.0,324.0,523.0,699.0,원피스,,,,,,,,,홀터넥,,,,,무지,,플리츠|벨트
images/2819a9b8cd1d240c7def002eeb5cfd83.jpg,train,239.0,424.0,246.0,313.0,탑,,,,,,,크롭 기장,,홀터넥,,레귤러핏,,,무지,,플리츠|벨트
images/2819a9b8cd1d240c7def002eeb5cfd83.jpg,train,237.0,698.0,317.0,257.0,스커트,,,,,,,,쇼츠·미니 기장,,,,플레어핏,,무지,,
images/e2720ea6aaee6b28ff03a43aefccdddb.jpg,train,355.0,303.0,333.0,313.0,탑,,,,,긴팔,벨 소매,크롭 기장,,,,여유핏,,,무지|플로럴,,
images/a8a9d3bf280c20848c0e3eff14245456.jpg,train,266.0,224.0,219.0,328.0,티셔츠,,,,,긴팔,기본 소매,기본 기장,,,,레귤러핏,,,애니멀,,
images/a8a9d3bf280c20848c0e3eff14245456.jpg,train,311.0,473.0,177.0,290.0,팬츠,,,,,,,,미디·7부 기장,,,,슬림핏,,무지,,
images/aea0cbe8b00d6c32126709de427c6fab.jpg,train,205.0,169.0,194.0,446.0,원피스,,,,,반팔,캡 소매,,쇼츠·미니 기장,,,,,A라인,스트라이프,,
images/2549b851b6ce01d842c85c00f6b64d6f.jpg,train,245.0,301.0,185.0,179.0,탑,,,,,,,크롭 기장,,,,슬림핏,,,무지,,
images/2549b851b6ce01d842c85c00f6b64d6f.jpg,train,155.0,199.0,389.0,377.0,셔츠,,,,,반팔,기본 소매,,,,,레귤러핏,,,무지,,리본
images/2549b851b6ce01d842c85c00f6b64d6f.jpg,train,227.0,461.0,289.0,382.0,스커트,,,,,,,,쇼츠·미니 기장,,,,스트레이트핏,H라인,스트라이프,,
images/20eac225edcba6b95fab95899237996b.jpg,train,400.0,488.0,116.0,280.0,팬츠,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,,
images/20eac225edcba6b95fab95899237996b.jpg,train,366.0,317.0,157.0,213.0,티셔츠,,,,,긴팔,기본 소매,기본 기장,,보트넥,,여유핏,,,무지,,리본
images/9f18695e8b4ae73b8ba007802c882598.jpg,train,262.0,220.0,232.0,263.0,재킷,,,,,7부 소매,기본 소매,크롭 기장,,,칼라 없음,레귤러핏,,,스트라이프,,
images/9f18695e8b4ae73b8ba007802c882598.jpg,train,334.0,295.0,61.0,79.0,셔츠,,,,,,,크롭 기장,,,,슬림핏,,,무지,,단추
images/9f18695e8b4ae73b8ba007802c882598.jpg,train,300.0,399.0,158.0,207.0,스커트,,,,,,,,쇼츠·미니 기장,,,,,,스트라이프,,
images/a6b8f72fe7e133b4ba26952ae428993a.jpg,train,213.0,489.0,266.0,418.0,팬츠,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,,
images/a6b8f72fe7e133b4ba26952ae428993a.jpg,train,168.0,200.0,414.0,323.0,티셔츠,,,,,7부 소매,,기본 기장,,라운드넥,,오버핏,,,무지,,지퍼
images/2a7561131927cbcd640f00c99b18dc80.jpg,train,228.0,194.0,208.0,726.0,원피스,,,,,,,,롱·긴바지 기장,터틀넥,,,,H라인,무지,,지퍼
images/9120e62c124ac6a9777d8119f12151ad.jpg,train,178.0,313.0,276.0,486.0,원피스,,,,,,,,쇼츠·미니 기장,스퀘어넥,,,,H라인,무지,,지퍼
images/0bc679a271ddca5e8685f4e902b48602.jpg,train,171.0,187.0,219.0,422.0,원피스,,,,,반팔,캡 소매,,쇼츠·미니 기장,V넥,,,,H라인,무지,,지퍼
images/95fcfb70762e5789bc6d8b676ff1a1a4.jpg,train,161.0,244.0,376.0,778.0,원피스,,,,,반팔,퍼프 소매,,,,,,,,플로럴,,
images/2e6db7d1a84b1f577c97515b4927ba08.jpg,train,452.0,157.0,141.0,258.0,원피스,,,,,반팔,퍼프 소매,,쇼츠·미니 기장,,,,,,스트라이프,,
images/61936b0255317ac31b854fcd2375c5fd.jpg,train,194.0,314.0,233.0,600.0,원피스,,,,,,,,무릎 기장,스퀘어넥,,,,,무지,,단추|포켓
images/61936b0255317ac31b854fcd2375c5fd.jpg,train,68.0,227.0,612.0,796.0,코트,,,,,7부 소매,기본 소매,,,,,레귤러핏,,,무지,,포켓
images/6ea79fba086c9fb8809db24fa8bd70d8.jpg,train,134.0,313.0,449.0,461.0,가디건,,,,,7부 소매,기본 소매,크롭 기장,,,,슬림핏,,,무지,니트,단추
images/6ea79fba086c9fb8809db24fa8bd70d8.jpg,train,233.0,275.0,250.0,531.0,탑,,,,,,,기본 기장,,,,레귤러핏,,,체크,,
images/7fac6adb5f6910f60d4de85479b9cb2e.jpg,train,105.0,184.0,249.0,284.0,재킷,,,,,7부 소매,기본 소매,크롭 기장,,,스탠드 칼라,슬림핏,,,무지,,지퍼
images/7fac6adb5f6910f60d4de85479b9cb2e.jpg,train,139.0,277.0,207.0,340.0,원피스,,,,,,,,쇼츠·미니 기장,,,,,A라인,무지,,지퍼
images/64aec868f631c03b11cea74c993be509.jpg,train,275.0,321.0,177.0,399.0,티셔츠,,,,,긴팔,기본 소매,기본 기장,,오프숄더,,레귤러핏,,,무지,,
images/64aec868f631c03b11cea74c993be509.jpg,train,299.0,574.0,120.0,93.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,슬림핏,,무지,,포켓
images/ddaa85d310ddfb6b3c594e4bd1e27f19.jpg,train,142.0,213.0,238.0,386.0,원피스,,,,,긴팔,기본 소매,,쇼츠·미니 기장,라운드넥,,,,H라인,무지,퍼·플리스,
images/ddaa85d310ddfb6b3c594e4bd1e27f19.jpg,train,8.0,172.0,470.0,507.0,재킷,,,,,,기본 소매,,,,,레귤러핏,,,무지,퍼·플리스,
images/569c408bb84eadcf7ca033a6144dd200.jpg,train,108.0,285.0,287.0,394.0,원피스,,,,,긴팔,벨 소매,,쇼츠·미니 기장,,,,,A라인,플로럴,,벨트
images/33184e3f52741f2b547a131719ee6340.jpg,train,287.0,444.0,235.0,520.0,팬츠,,,,,,,,롱·긴바지 기장,,,,,,,,포켓
images/33184e3f52741f2b547a131719ee6340.jpg,train,228.0,194.0,249.0,258.0,티셔츠,,,,,반팔,기본 소매,크롭 기장,,터틀넥,,레귤러핏,,,무지,,리본
images/9861162630c8456344e5a5a280ea655e.jpg,train,438.0,164.0,304.0,774.0,원피스,,,,,,,,롱·긴바지 기장,,,,,,애니멀,,
images/669c20f27c9503275a4c6e4e1c62d609.jpg,train,191.0,145.0,280.0,357.0,재킷,,,,,반팔,벨 소매,기본 기장,,,,여유핏,,,무지,,지퍼
images/669c20f27c9503275a4c6e4e1c62d609.jpg,train,193.0,290.0,280.0,358.0,원피스,,,,,긴팔,기본 소매,,쇼츠·미니 기장,,,,,A라인,무지,니트,
images/f74d70146f95c1adecf2c05c4e10a0a8.jpg,train,80.0,277.0,458.0,558.0,재킷,,,,,긴팔,기본 소매,크롭 기장,,,,슬림핏,,,무지,,
images/f74d70146f95c1adecf2c05c4e10a0a8.jpg,train,100.0,293.0,353.0,659.0,원피스,,,,,,,,쇼츠·미니 기장,라운드넥,,,,O라인,무지,,플리츠|지퍼
images/4619e98e92a1a983e5570c2b07ff1f88.jpg,train,356.0,199.0,300.0,263.0,원피스,,,,,,,,쇼츠·미니 기장,홀터넥,,,,H라인,무지,,
images/2aef879d3a1c161c78052b68715a4f0b.jpg,train,273.0,393.0,284.0,374.0,원피스,,,,,반팔,,,미디·7부 기장,,셔츠 칼라,,,X라인,무지,,포켓|벨트
images/df3351ad8fb6c6c100a5137f3594048a.jpg,train,184.0,221.0,317.0,421.0,원피스,,,,,긴팔,벨 소매,,쇼츠·미니 기장,V넥,,,,A라인,,,
images/5326094824726eef30c4a32b017377c6.jpg,train,411.0,169.0,280.0,397.0,원피스,,,,,,,,쇼츠·미니 기장,,,,,X라인,도트,,
images/697c49dc8488c4ea6e8c53983d8dc431.jpg,train,258.0,420.0,195.0,199.0,티셔츠,,,,,긴팔,기본 소매,크롭 기장,,,,레귤러핏,,,애니멀,,
images/697c49dc8488c4ea6e8c53983d8dc431.jpg,train,276.0,608.0,144.0,103.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,,,무지,,
images/07e1e1b3b4bf44c62218f02c43807911.jpg,train,204.0,180.0,271.0,347.0,블레이저,,,,,긴팔,,기본 기장,,,,레귤러핏,,,,,단추
images/07e1e1b3b4bf44c62218f02c43807911.jpg,train,250.0,174.0,140.0,348.0,티셔츠,,,,,,,기본 기장,,터틀넥,,레귤러핏,,,무지,,
images/07e1e1b3b4bf44c62218f02c43807911.jpg,train,252.0,503.0,172.0,360.0,팬츠,,,,,,,,롱·긴바지 기장,,,,슬림핏,,,,
images/24eb250bc571f3274d41c8fb3ed872b7.jpg,train,227.0,384.0,452.0,385.0,원피스,,,,,,,,쇼츠·미니 기장,,,,,O라인,무지,,지퍼
images/613f98072f1a4fcebb17af2efcf078c5.jpg,train,193.0,183.0,221.0,195.0,티셔츠,,,,,,,크롭 기장,,터틀넥,,레귤러핏,,,무지,,
images/613f98072f1a4fcebb17af2efcf078c5.jpg,train,224.0,358.0,173.0,567.0,팬츠,,,,,,,,롱·긴바지 기장,,,,,,무지,,지퍼
images/0426a5f4256dec87908e8e97de7aa4c7.jpg,train,167.0,175.0,355.0,544.0,코트,,,,,긴팔,,,,,라펠 칼라,오버핏,,,무지,,
images/0426a5f4256dec87908e8e97de7aa4c7.jpg,train,266.0,233.0,172.0,492.0,원피스,,,,,,,,무릎 기장,,,,,,무지,,
images/75ab0de0d47b83a25efcbf4b965ec5e8.jpg,train,219.0,204.0,240.0,400.0,원피스,,,,,,,,쇼츠·미니 기장,,,,,A라인,무지|플로럴,,지퍼|프릴·러플
images/285deab35961100658cc963f1ea32db5.jpg,train,204.0,382.0,118.0,137.0,스커트,,,,,,,,쇼츠·미니 기장,,,,,,무지,,
images/285deab35961100658cc963f1ea32db5.jpg,train,214.0,225.0,112.0,189.0,탑,,,,,,,크롭 기장,,,,슬림핏,,,카모,,플리츠
images/771033ea2b8bd4f31783e22de435f1c7.jpg,train,255.0,573.0,159.0,243.0,팬츠,,,,,,,,미디·7부 기장,,,,,,도트|플로럴,,
images/771033ea2b8bd4f31783e22de435f1c7.jpg,train,199.0,209.0,259.0,377.0,원피스,,,,,반팔,,,쇼츠·미니 기장,,,,,H라인,무지,,포켓
images/81fb7622b73d394b296259d678be93ed.jpg,train,181.0,209.0,334.0,535.0,가디건,,,,,긴팔,,,,,라펠 칼라,여유핏,,,,니트,단추|포켓
images/81fb7622b73d394b296259d678be93ed.jpg,train,322.0,221.0,61.0,192.0,셔츠,,,,,,,,,,셔츠 칼라,,,,무지,,단추
images/81fb7622b73d394b296259d678be93ed.jpg,train,276.0,729.0,153.0,226.0,청바지,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,
images/b452efe26c1313c453b5d258ee202b02.jpg,train,607.0,170.0,247.0,233.0,재킷,,,,,반팔,기본 소매,크롭 기장,,,라펠 칼라,여유핏,,,무지,퍼·플리스,리본
images/79cb9c5c71600d1dbb7540e1db62b5a6.jpg,train,237.0,263.0,295.0,708.0,코트,,,,,긴팔,기본 소매,,,,스탠드 칼라,레귤러핏,,,무지,,
images/83bd85f0384e1c63a48ab077892ec64f.jpg,train,208.0,230.0,255.0,337.0,탑,,,,,반팔,,크롭 기장,,오프숄더,,여유핏,,,,,리본
images/83bd85f0384e1c63a48ab077892ec64f.jpg,train,240.0,448.0,185.0,154.0,스커트,,,,,,,,쇼츠·미니 기장,,,,,,무지,,포켓
images/d52ce815171e4abb583bc02c741586a7.jpg,train,546.0,225.0,188.0,356.0,원피스,,,,,,,,롱·긴바지 기장,스퀘어넥,,,,,무지,,벨트
images/6b7b0af06cbab665bc69b1c0519f472c.jpg,train,146.0,189.0,261.0,416.0,원피스,,,,,,,,쇼츠·미니 기장,,,,,A라인,무지,,스팽글|플리츠
images/b0bef0f702e75781ffa325dc689bc563.jpg,train,213.0,582.0,347.0,253.0,팬츠,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,,포켓
images/b0bef0f702e75781ffa325dc689bc563.jpg,train,297.0,482.0,130.0,106.0,탑,,,,,,,크롭 기장,,터틀넥,,슬림핏,,,무지,,
images/99463085784851970028c776d36f04d8.jpg,train,218.0,241.0,238.0,404.0,탑,,,,,,,크롭 기장,,홀터넥,,슬림핏,,,무지,,
images/99463085784851970028c776d36f04d8.jpg,train,181.0,623.0,294.0,299.0,스커트,,,,,,,,쇼츠·미니 기장,,,,플레어핏,,무지,,
images/3c06a788e9ac24da7576f3faa649367d.jpg,train,277.0,235.0,240.0,384.0,원피스,,,,,,,,쇼츠·미니 기장,홀터넥,,,,X라인,무지,,지퍼|벨트
images/bb5241a4135f454b4786dc8cd300e3c4.jpg,train,225.0,570.0,208.0,346.0,팬츠,,,,,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,,포켓
images/bb5241a4135f454b4786dc8cd300e3c4.jpg,train,179.0,236.0,297.0,388.0,티셔츠,,,,,긴팔,기본 소매,기본 기장,,,,레귤러핏,,,무지,,
images/bb5241a4135f454b4786dc8cd300e3c4.jpg,train,221.0,221.0,214.0,337.0,베스트,,,,,,,크롭 기장,,,,레귤러핏,,,무지,,지퍼
images/45d101d36b58e57dfb61cbdd7e2e1c78.jpg,train,354.0,168.0,155.0,321.0,블레이저,,,,,7부 소매,기본 소매,크롭 기장,,,,레귤러핏,,,,,
images/45d101d36b58e57dfb61cbdd7e2e1c78.jpg,train,252.0,462.0,290.0,367.0,스커트,,,,,,,,미디·7부 기장,,,,,,스트라이프,,지퍼|프릴·러플
images/56c1aa49c990604e4d9838d1ac65fc09.jpg,train,301.0,186.0,380.0,638.0,원피스,,,,,7부 소매,기본 소매,,,,셔츠 칼라,,,,카모,,단추
images/94e2dcbc0f29b9cbab9b159fcb34ae5e.jpg,train,141.0,196.0,228.0,421.0,원피스,,,,,반팔,캡 소매,,쇼츠·미니 기장,V넥,,,,,무지,,
images/daa4cd90829ec25722602977f8f74475.jpg,train,301.0,375.0,161.0,405.0,원피스,,,,,반팔,퍼프 소매,,무릎 기장,라운드넥,,,,A라인,무지,,
images/440ee8a23f94b7702030fa72f57bd5e9.jpg,train,163.0,287.0,304.0,595.0,원피스,,,,,반팔,퍼프 소매,,,V넥,,,,,플로럴,,지퍼
images/1016c14cbd2fb355050771b5cecd93d5.jpg,train,418.0,414.0,179.0,126.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,,,무지,,벨트
images/1016c14cbd2fb355050771b5cecd93d5.jpg,train,465.0,262.0,98.0,108.0,탑,,,,,,,크롭 기장,,,,슬림핏,,,무지|그래픽,,
images/d95ef75df24da22d7f09f53803c2be17.jpg,train,88.0,181.0,177.0,722.0,점프수트,,,,,,,,롱·긴바지 기장,,,슬림핏,,,,,벨트
images/f3b27e62aaebd85fa4b7b11525b990ae.jpg,train,350.0,610.0,96.0,138.0,후드티,,,,,긴팔,기본 소매,기본 기장,,,,여유핏,,,무지,,후드
images/f3b27e62aaebd85fa4b7b11525b990ae.jpg,train,367.0,736.0,64.0,53.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,,,무지,,
images/ff526d49db684c552bad724a55254fb8.jpg,train,210.0,315.0,243.0,261.0,원피스,,,,,,,,,,,,,A라인,무지,,
images/ff526d49db684c552bad724a55254fb8.jpg,train,169.0,166.0,229.0,271.0,베스트,,,,,,,크롭 기장,,,셔츠 칼라,레귤러핏,,,무지,,단추|포켓
images/5601d2b3137fc85dd1aaa4b96ebe4dfc.jpg,train,99.0,201.0,241.0,228.0,티셔츠,,,,,민소매,,크롭 기장,,,,슬림핏,,,,,
images/5601d2b3137fc85dd1aaa4b96ebe4dfc.jpg,train,120.0,426.0,189.0,462.0,팬츠,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,,
images/48ce3f477a527f9cce2419dceb83e651.jpg,train,245.0,275.0,129.0,250.0,탑,,,,,,,기본 기장,,,,레귤러핏,,,,,스팽글
images/48ce3f477a527f9cce2419dceb83e651.jpg,train,255.0,483.0,118.0,202.0,스커트,,,,,,,,무릎 기장,,,,,,무지|스트라이프,,지퍼
images/c4f791c341e9fda9604b65819aab65d8.jpg,train,200.0,247.0,228.0,291.0,셔츠,,,,,긴팔,기본 소매,,,,셔츠 칼라,레귤러핏,,,무지,,단추
images/c4f791c341e9fda9604b65819aab65d8.jpg,train,227.0,429.0,159.0,203.0,스커트,,,,,,,,쇼츠·미니 기장,,,,,,무지|체크,,지퍼|프릴·러플
images/18b09e4fb4b61e6fe9ae3201d475cedb.jpg,train,180.0,240.0,285.0,398.0,코트,,,,,긴팔,기본 소매,,,,,레귤러핏,,,무지,퍼·플리스,포켓
images/18b09e4fb4b61e6fe9ae3201d475cedb.jpg,train,286.0,592.0,121.0,249.0,청바지,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,
images/748a16b98e9c5179992b833559ab8a13.jpg,train,79.0,224.0,310.0,674.0,원피스,,,,,,,,롱·긴바지 기장,,,,,,무지,,플리츠|프릴·러플
images/7d764d77c911f8457d3112024cf81c0d.jpg,train,104.0,269.0,371.0,690.0,원피스,,,,,,,,쇼츠·미니 기장,V넥,,,,H라인,도트,,
images/fdd536599a530daff849dfb8291dbced.jpg,train,239.0,237.0,181.0,391.0,원피스,,,,,,,,쇼츠·미니 기장,,,,,비대칭,무지,,플리츠
images/06161d9f6353335785c2381e57d44885.jpg,train,355.0,115.0,168.0,187.0,티셔츠,,,,,반팔,기본 소매,크롭 기장,,V넥,,레귤러핏,,,,,리본
images/06161d9f6353335785c2381e57d44885.jpg,train,389.0,298.0,129.0,325.0,팬츠,,,,,,,,롱·긴바지 기장,,,,슬림핏,,,,
images/4f83ca87898eb8b9a33ed6c53e309132.jpg,train,75.0,456.0,586.0,567.0,블레이저,,,,,긴팔,퍼프 소매,,,,라펠 칼라,레귤러핏,,,무지,,단추|포켓
images/c3106081aee9c2e4f81a5a3f7bb00a40.jpg,train,180.0,183.0,346.0,469.0,코트,,,,,긴팔,기본 소매,,,,,레귤러핏,,,무지,,단추|포켓
images/c3106081aee9c2e4f81a5a3f7bb00a40.jpg,train,237.0,182.0,223.0,620.0,원피스,,,,,,,,미디·7부 기장,라운드넥,칼라 없음,,,,무지,,플리츠|지퍼|포켓
images/d8ad552325f219b3b648b55c66d8f7d3.jpg,train,197.0,190.0,277.0,447.0,코트,,,,,긴팔,기본 소매,,,터틀넥,,레귤러핏,,,,,
images/d8ad552325f219b3b648b55c66d8f7d3.jpg,train,262.0,612.0,117.0,330.0,팬츠,,,,,,,,롱·긴바지 기장,,,,,,무지,,
images/1028f125d53a9a6f7c5154101d99627d.jpg,train,252.0,325.0,189.0,295.0,원피스,,,,,긴팔,기본 소매,,쇼츠·미니 기장,보트넥,,,,H라인,스트라이프,,지퍼
images/17c908af4933ed36e36ff871dc959333.jpg,train,56.0,351.0,280.0,235.0,탑,,,,,,,크롭 기장,,홀터넥,,레귤러핏,,,무지,,
images/17c908af4933ed36e36ff871dc959333.jpg,train,35.0,574.0,513.0,410.0,팬츠,,,,,,,,롱·긴바지 기장,,,,,,무지,,포켓
images/dca8def272737fc255a7bea99a780c9a.jpg,train,340.0,250.0,280.0,161.0,탑,,,,,,,크롭 기장,,오프숄더,,레귤러핏,,,무지,,
images/dca8def272737fc255a7bea99a780c9a.jpg,train,401.0,394.0,214.0,194.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,슬림핏,,,,
images/c4f95aa24049ade0a951a0b24e8f7e88.jpg,train,208.0,382.0,271.0,218.0,스커트,,,,,,,,쇼츠·미니 기장,,,,,A라인,무지,,프릴·러플
images/c4f95aa24049ade0a951a0b24e8f7e88.jpg,train,273.0,152.0,193.0,239.0,티셔츠,,,,,,,크롭 기장,,,,슬림핏,,,스트라이프,,
images/f2f05fc8d36aa9b2d14d9a0eed30416a.jpg,train,554.0,539.0,147.0,101.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,,,무지,,
images/f2f05fc8d36aa9b2d14d9a0eed30416a.jpg,train,505.0,250.0,196.0,325.0,셔츠,,,,,긴팔,,기본 기장,,,셔츠 칼라,여유핏,,,체크,,단추
images/1905a4c284195494763b68352233b38a.jpg,train,553.0,271.0,185.0,410.0,원피스,,,,,,,,,라운드넥,,,,A라인,도트,,지퍼|벨트|리본
images/1925f335c7736fa1b7eb584e979daabe.jpg,train,212.0,215.0,258.0,288.0,재킷,,,,,7부 소매,기본 소매,크롭 기장,,,칼라 없음,레귤러핏,,,무지,,단추
images/1925f335c7736fa1b7eb584e979daabe.jpg,train,237.0,428.0,222.0,494.0,팬츠,,,,,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,,지퍼
images/4f933a531097d2f30cc133fa92b7b637.jpg,train,198.0,183.0,192.0,270.0,베스트,,,,,,,크롭 기장,,라운드넥,,슬림핏,,,무지,,지퍼|포켓|벨트
