image_path,split,bbox_x,bbox_y,bbox_w,bbox_h,category,lower_subtype,pant_leg_shape,pant_length,lower_detail,sleeve_length,sleeve_shape,upper_length,lower_length,neckline,collar,upper_fit,lower_fit,silhouette,pattern,material,detail
images/39958704_0.jpeg,train,,,,,팬츠,치노 팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/40467438_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/41878581_0.jpeg,train,,,,,팬츠,치노 팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/42365987_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/42456891_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/42471145_0.jpeg,train,,,,,팬츠,하렘 팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/42562545_1.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/42706991_0.jpeg,val,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/42840947_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/43250881_0.jpeg,val,,,,,팬츠,,스트레이트,카프리·7부,,,,,미디·7부 기장,,,,스트레이트핏,,,,
images/44454128_2.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/44586706_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/44646813_0.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/44743420_1.jpeg,val,,,,,팬츠,,스트레이트,,드로스트링,,,,,,,,스트레이트핏,,,,
images/46432542_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/46451695_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,드로스트링,,,,,,,,,,,,
images/47013892_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/47099119_0.jpeg,train,,,,,팬츠,,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/47623450_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/47626440_3.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/48013958_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/48692946_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/49057825_1.jpeg,train,,,,,팬츠,,스트레이트,,드로스트링,,,,,,,,스트레이트핏,,,,
images/49505814_0.jpeg,train,,,,,팬츠,레깅스,,,,,,,,,,,,,,,
images/49732046_1.jpeg,train,,,,,팬츠,트랙팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/50102766_1.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/50153631_2.jpeg,train,,,,,팬츠,카고 팬츠,스트레이트,,카고 포켓,,,,,,,,스트레이트핏,,,,
images/50160096_0.jpeg,train,,,,,팬츠,,와이드,,플리츠·턱,,,,,,,,와이드핏,,,,
images/50160652_0.jpeg,train,,,,,팬츠,,스키니,,5포켓,,,,,,,,슬림핏,,,,
images/51278776_0.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/51444756_0.jpeg,train,,,,,팬츠,치노 팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/51524594_1.jpeg,train,,,,,팬츠,치노 팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/51541504_0.jpeg,train,,,,,팬츠,하렘 팬츠,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/51627097_0.jpeg,val,,,,,팬츠,,스키니,,5포켓,,,,,,,,슬림핏,,,,
images/51644774_1.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/51649756_0.jpeg,train,,,,,팬츠,슬랙스,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/51666151_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/51720388_0.jpeg,train,,,,,청바지,청바지,와이드,,,,,,,,,,와이드핏,,,데님,
images/51769682_0.jpeg,train,,,,,팬츠,트랙팬츠,,,,,,,,,,,,,,,
images/52401718_0.jpeg,val,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/53251688_2.jpeg,train,,,,,팬츠,조거·스웨트팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/54615099_1.jpeg,train,,,,,청바지,청바지,플레어,,,,,,,,,,플레어핏,,,데님,
images/54656507_0.jpeg,train,,,,,팬츠,,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/54789682_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/55712557_0.jpeg,val,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/55723939_0.jpeg,val,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/56085565_2.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/56921338_0.jpeg,train,,,,,팬츠,,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/56926929_3.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/56929995_1.jpeg,train,,,,,청바지,청바지,와이드,,,,,,,,,,와이드핏,,,데님,
images/56930519_0.jpeg,train,,,,,청바지,청바지,스트레이트,,,,,,,,,,스트레이트핏,,,데님,
images/56970502_0.jpeg,train,,,,,팬츠,카고 팬츠,와이드,,카고 포켓|드로스트링,,,,,,,,와이드핏,,,,
images/57717842_1.jpeg,val,,,,,팬츠,,팔라초,,,,,,,,,,와이드핏,,,,
images/57762633_0.jpeg,train,,,,,팬츠,,팔라초,,,,,,,,,,와이드핏,,,,
images/58027909_0.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/58029774_0.jpeg,train,,,,,팬츠,카고 팬츠,스키니,,카고 포켓,,,,,,,,슬림핏,,,,
images/58227075_0.jpeg,train,,,,,청바지,청바지,와이드,,,,,,,,,,와이드핏,,,데님,
images/58609018_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/59686758_2.jpeg,val,,,,,팬츠,트랙팬츠,,,,,,,,,,,,,,,
images/59887934_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/59904113_0.jpeg,train,,,,,팬츠,,스트레이트,,드로스트링,,,,,,,,스트레이트핏,,,,
images/59906023_0.jpeg,val,,,,,팬츠,레깅스,,카프리·7부,,,,,미디·7부 기장,,,,,,,,
images/59956067_0.jpeg,val,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/59970911_1.jpeg,train,,,,,팬츠,조거·스웨트팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/59979313_1.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/60397962_0.jpeg,train,,,,,팬츠,,테이퍼드,,드로스트링,,,,,,,,테이퍼드핏,,,,
images/61357893_0.jpeg,val,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/61433571_0.jpeg,train,,,,,청바지,청바지,플레어,,,,,,,,,,플레어핏,,,데님,
images/61491352_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/61503781_0.jpeg,val,,,,,팬츠,,와이드,,플리츠·턱,,,,,,,,와이드핏,,,,
images/61573487_1.jpeg,val,,,,,청바지,청바지,와이드,,,,,,,,,,와이드핏,,,데님,
images/62293480_1.jpeg,val,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/62294258_0.jpeg,train,,,,,팬츠,,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/62617378_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/62629384_3.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/62873212_2.jpeg,train,,,,,팬츠,하렘 팬츠,,,드로스트링,,,,,,,,,,,,
images/62955760_0.jpeg,train,,,,,팬츠,,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/63424252_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/63432739_0.jpeg,train,,,,,팬츠,,팔라초,,,,,,,,,,와이드핏,,,,
images/63717663_0.jpeg,train,,,,,팬츠,,부츠컷,,,,,,,,,,플레어핏,,,,
images/63801385_0.jpeg,train,,,,,팬츠,,부츠컷,,,,,,,,,,플레어핏,,,,
images/63808834_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/65070167_0.jpeg,train,,,,,팬츠,,스트레이트,,드로스트링,,,,,,,,스트레이트핏,,,,
images/65088494_0.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/65574912_0.jpeg,train,,,,,팬츠,조거·스웨트팬츠,,,,,,,,,,,,,,,
images/65730867_0.jpeg,train,,,,,팬츠,하렘 팬츠,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/65763207_0.jpeg,train,,,,,팬츠,레깅스,,,사이드 스트라이프,,,,,,,,,,,,
images/66071392_0.jpeg,val,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/66132226_2.jpeg,train,,,,,팬츠,하렘 팬츠,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/66153721_1.jpeg,train,,,,,팬츠,,와이드,,드로스트링,,,,,,,,와이드핏,,,,
images/66223179_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/67000568_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/67008180_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/67052031_2.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/67174026_0.jpeg,train,,,,,팬츠,트랙팬츠,,,,,,,,,,,,,,,
images/67174732_1.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/67174832_0.jpeg,train,,,,,팬츠,트랙팬츠,와이드,,,,,,,,,,와이드핏,,,,
images/67886542_0.jpeg,val,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/67961294_0.jpeg,val,,,,,청바지,청바지,스트레이트,,,,,,,,,,스트레이트핏,,,데님,
images/67970518_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/68000170_0.jpeg,train,,,,,팬츠,,부츠컷,,,,,,,,,,플레어핏,,,,
images/68039061_3.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/68042290_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/68054399_0.jpeg,train,,,,,팬츠,,스키니,,5포켓,,,,,,,,슬림핏,,,,
images/68077312_3.jpeg,train,,,,,팬츠,카고 팬츠,와이드,,카고 포켓,,,,,,,,와이드핏,,,,
images/68080296_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/68098915_0.jpeg,train,,,,,팬츠,레깅스,스키니,,,,,,,,,,슬림핏,,,,
images/68101342_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/68103231_0.jpeg,val,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/68108121_3.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/68112297_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/68137966_1.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/68391978_0.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/68393164_0.jpeg,train,,,,,팬츠,레깅스,스키니,,,,,,,,,,슬림핏,,,,
images/68442220_0.jpeg,train,,,,,팬츠,,페그,,,,,,,,,,테이퍼드핏,,,,
images/68507400_4.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/68546146_0.jpeg,train,,,,,팬츠,,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/68845475_0.jpeg,train,,,,,팬츠,하렘 팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/68877367_0.jpeg,train,,,,,팬츠,조거·스웨트팬츠,스트레이트,,드로스트링,,,,,,,,스트레이트핏,,,,
images/68879442_0.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/68919205_0.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/69299079_0.jpeg,train,,,,,팬츠,,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/69299305_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/69404329_0.jpeg,train,,,,,청바지,청바지,플레어,,,,,,,,,,플레어핏,,,데님,
images/69838498_1.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/70204289_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/70220931_2.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/70280734_1.jpeg,train,,,,,팬츠,카고 팬츠,스트레이트,,카고 포켓,,,,,,,,스트레이트핏,,,,
images/70454742_4.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/70482432_0.jpeg,train,,,,,팬츠,카고 팬츠,,풀렝스,카고 포켓,,,,롱·긴바지 기장,,,,,,,,
images/70620687_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/70665892_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/70667662_0.jpeg,train,,,,,청바지,청바지,스트레이트,,,,,,,,,,스트레이트핏,,,데님,
images/70685806_0.jpeg,train,,,,,팬츠,,부츠컷,,,,,,,,,,플레어핏,,,,
images/70861906_0.jpeg,val,,,,,팬츠,,부츠컷,,,,,,,,,,플레어핏,,,,
images/70896110_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/70926229_0.jpeg,train,,,,,팬츠,트랙팬츠,,,,,,,,,,,,,,,
images/70967345_0.jpeg,train,,,,,팬츠,카고 팬츠,스트레이트,,카고 포켓,,,,,,,,스트레이트핏,,,,
images/70968946_0.jpeg,val,,,,,팬츠,,스키니,,5포켓,,,,,,,,슬림핏,,,,
images/71097976_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/71100457_1.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/71293140_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/71304755_0.jpeg,train,,,,,팬츠,,팔라초,,,,,,,,,,와이드핏,,,,
images/71375576_0.jpeg,train,,,,,팬츠,조거·스웨트팬츠,스키니,,,,,,,,,,슬림핏,,,,
images/71383499_0.jpeg,val,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/71547218_0.jpeg,train,,,,,팬츠,슬랙스,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/71661656_0.jpeg,train,,,,,팬츠,요가 팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/71697415_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/71753929_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/71778972_0.jpeg,val,,,,,팬츠,카고 팬츠,스키니,,카고 포켓,,,,,,,,슬림핏,,,,
images/72042658_0.jpeg,train,,,,,팬츠,트랙팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/72296847_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/72316751_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/72319235_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/72329346_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/72452897_0.jpeg,train,,,,,팬츠,,플레어,풀렝스,,,,,롱·긴바지 기장,,,,플레어핏,,,,
images/72519862_0.jpeg,train,,,,,팬츠,트랙팬츠,,,,,,,,,,,,,,,
images/72810974_0.jpeg,train,,,,,팬츠,트랙팬츠,,,,,,,,,,,,,,,
images/73119246_0.jpeg,train,,,,,팬츠,하렘 팬츠,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/73249553_0.jpeg,train,,,,,팬츠,조거·스웨트팬츠,스키니,,,,,,,,,,슬림핏,,,,
images/73681746_2.jpeg,train,,,,,팬츠,,와이드,,플리츠·턱,,,,,,,,와이드핏,,,,
images/73924263_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,밴딩 허리,,,,,,,,,,,,
images/74060160_0.jpeg,train,,,,,팬츠,,와이드,,플리츠·턱,,,,,,,,와이드핏,,,,
images/74134582_0.jpeg,train,,,,,팬츠,조거·스웨트팬츠,,카프리·7부,,,,,미디·7부 기장,,,,,,,,
images/74229995_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/74258540_0.jpeg,val,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/74287955_0.jpeg,train,,,,,팬츠,,팔라초,,,,,,,,,,와이드핏,,,,
images/74396375_0.jpeg,train,,,,,청바지,청바지,와이드,,플리츠·턱,,,,,,,,와이드핏,,,데님,
images/74547697_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/74758961_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/74983439_0.jpeg,val,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/75009071_0.jpeg,train,,,,,팬츠,슬랙스,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/75141792_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/75279897_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,드로스트링,,,,,,,,,,,,
images/75450899_2.jpeg,train,,,,,팬츠,,와이드,,플리츠·턱,,,,,,,,와이드핏,,,,
images/75474688_4.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/75502835_0.jpeg,train,,,,,팬츠,트랙팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/75813592_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/76091825_0.jpeg,val,,,,,팬츠,,페그,,,,,,,,,,테이퍼드핏,,,,
images/76129040_0.jpeg,val,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/76219410_0.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/76267504_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/76274161_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/76274215_0.jpeg,val,,,,,팬츠,카고 팬츠,스키니,,카고 포켓,,,,,,,,슬림핏,,,,
images/76316743_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/76640389_0.jpeg,train,,,,,팬츠,카고 팬츠,스키니,,카고 포켓,,,,,,,,슬림핏,,,,
images/76640685_0.jpeg,train,,,,,팬츠,카고 팬츠,스키니,,카고 포켓,,,,,,,,슬림핏,,,,
images/77190824_0.jpeg,train,,,,,팬츠,,와이드,,밑단 커프,,,,,,,,와이드핏,,,,
images/77255435_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/77255614_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/77477603_0.jpeg,train,,,,,팬츠,카고 팬츠,,풀렝스,카고 포켓,,,,롱·긴바지 기장,,,,,,,,
images/77803230_1.jpeg,train,,,,,팬츠,,부츠컷,,,,,,,,,,플레어핏,,,,
images/77809332_0.jpeg,val,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/77830381_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/77831157_0.jpeg,train,,,,,팬츠,,테이퍼드,,,,,,,,,,테이퍼드핏,,,,
images/77864542_1.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/77893407_6.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/77977323_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/78261296_0.jpeg,train,,,,,팬츠,,와이드,,플리츠·턱,,,,,,,,와이드핏,,,,
images/78382681_0.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/78639775_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/78714776_0.jpeg,val,,,,,청바지,청바지,스트레이트,,,,,,,,,,스트레이트핏,,,데님,
images/78857419_0.jpeg,val,,,,,팬츠,,팔라초,풀렝스,,,,,롱·긴바지 기장,,,,와이드핏,,,,
images/78946376_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/79023074_0.jpeg,train,,,,,팬츠,슬랙스,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/79170237_0.jpeg,val,,,,,팬츠,조거·스웨트팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/79191684_0.jpeg,train,,,,,팬츠,카고 팬츠,스키니,,카고 포켓,,,,,,,,슬림핏,,,,
images/79220998_0.jpeg,val,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/79233333_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/79234275_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/79255898_0.jpeg,val,,,,,팬츠,트랙팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/79357989_0.jpeg,val,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/79402018_0.jpeg,train,,,,,팬츠,,와이드,,드로스트링,,,,,,,,와이드핏,,,,
images/79420147_1.jpeg,val,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/79598023_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/79598100_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/79598335_0.jpeg,val,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/80030559_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/80107518_0.jpeg,train,,,,,청바지,청바지,와이드,,,,,,,,,,와이드핏,,,데님,
images/80115835_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/80321539_0.jpeg,train,,,,,팬츠,,와이드,,플리츠·턱,,,,,,,,와이드핏,,,,
images/80365354_0.jpeg,train,,,,,청바지,청바지,스키니,,,,,,,,,,슬림핏,,,데님,
images/80383198_0.jpeg,train,,,,,팬츠,,스트레이트,,드로스트링,,,,,,,,스트레이트핏,,,,
images/80387731_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/80554769_1.jpeg,val,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/80560457_2.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/80717075_1.jpeg,train,,,,,팬츠,,플레어,,,,,,,,,,플레어핏,,,,
images/80754202_0.jpeg,train,,,,,청바지,청바지,스트레이트,,,,,,,,,,스트레이트핏,,,데님,
images/80784161_0.jpeg,train,,,,,팬츠,슬랙스,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/80834904_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/80844702_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/81084949_0.jpeg,train,,,,,팬츠,,와이드,,,,,,,,,,와이드핏,,,,
images/81203758_1.jpeg,train,,,,,팬츠,,플레어,풀렝스,,,,,롱·긴바지 기장,,,,플레어핏,,,,
images/81304847_0.jpeg,train,,,,,팬츠,조거·스웨트팬츠,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/81420758_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/81827871_2.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
images/81831141_0.jpeg,train,,,,,팬츠,,스트레이트,,,,,,,,,,스트레이트핏,,,,
images/82029614_0.jpeg,train,,,,,팬츠,,스트레이트,,플리츠·턱,,,,,,,,스트레이트핏,,,,
images/82038264_0.jpeg,train,,,,,팬츠,,스키니,,,,,,,,,,슬림핏,,,,
images/82068772_0.jpeg,train,,,,,팬츠,하렘 팬츠,,,,,,,,,,,,,,,
