image_path,split,bbox_x,bbox_y,bbox_w,bbox_h,category,lower_subtype,pant_leg_shape,pant_length,lower_detail,sleeve_length,sleeve_shape,upper_length,lower_length,neckline,collar,upper_fit,lower_fit,silhouette,pattern,material,detail
images/05209b98d00a84a9b0b862be3a69f493.jpg,val_train_split,224.0,254.0,238.0,416.0,셔츠,,,,,반팔,퍼프 소매,,,,스탠드 칼라,여유핏,,,무지,,단추
images/05209b98d00a84a9b0b862be3a69f493.jpg,val_train_split,153.0,600.0,320.0,374.0,청바지,,,,,,,,롱·긴바지 기장,,,,,,무지,데님,
images/038017d4fb473d8d5128dca301e7f3c1.jpg,train,209.0,497.0,193.0,112.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,,,무지,,
images/038017d4fb473d8d5128dca301e7f3c1.jpg,train,157.0,226.0,294.0,354.0,니트,,,,,긴팔,기본 소매,기본 기장,,,,여유핏,,,무지,니트,
images/0305bb25202bbb6361d82d1b65e7c920.jpg,train,281.0,485.0,200.0,190.0,스커트,,,,,,,,쇼츠·미니 기장,,,,스트레이트핏,H라인,체크,,
images/0305bb25202bbb6361d82d1b65e7c920.jpg,train,221.0,218.0,269.0,320.0,셔츠,,,,,긴팔,,크롭 기장,,,,여유핏,,,체크,,단추|포켓|후드
images/9fd68c41f6d8b08752317c14fa057107.jpg,train,232.0,738.0,276.0,285.0,팬츠,,,,,,,,,,,,슬림핏,,무지,,
images/9fd68c41f6d8b08752317c14fa057107.jpg,train,147.0,159.0,438.0,600.0,니트,,,,,긴팔,벌룬 소매,기본 기장,,터틀넥,,여유핏,,,무지,니트,
images/c7ff01e6554e25bb31bf946dac66c0cb.jpg,train,272.0,152.0,225.0,382.0,원피스,,,,,반팔,퍼프 소매,,쇼츠·미니 기장,,,,,H라인,무지,,지퍼
images/593762634855b835a2d3bce3f2a6238a.jpg,train,81.0,223.0,250.0,390.0,원피스,,,,,긴팔,기본 소매,,쇼츠·미니 기장,스퀘어넥,,,,,무지,,
images/d769ff0060a24a058864aaec7f7d5ad4.jpg,train,266.0,479.0,177.0,363.0,팬츠,,,,,,,,롱·긴바지 기장,,,,,,무지,,
images/d769ff0060a24a058864aaec7f7d5ad4.jpg,train,256.0,210.0,192.0,382.0,베스트,,,,,,,크롭 기장,,,라펠 칼라,슬림핏,,,무지,,벨트
images/d769ff0060a24a058864aaec7f7d5ad4.jpg,train,219.0,208.0,289.0,361.0,티셔츠,,,,,긴팔,기본 소매,기본 기장,,라운드넥,,슬림핏,,,무지,,
images/de38ab7209ebfd26419c112b8b2ef203.jpg,val_train_split,261.0,433.0,171.0,318.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,,,무지,,
images/de38ab7209ebfd26419c112b8b2ef203.jpg,val_train_split,251.0,219.0,189.0,229.0,티셔츠,,,,,반팔,퍼프 소매,크롭 기장,,라운드넥,,여유핏,,,무지,,
images/1625c50cf289c1c43bf5b12183f15c04.jpg,train,265.0,713.0,80.0,36.0,스커트,,,,,,,,쇼츠·미니 기장,,,,,A라인,무지,,
images/1625c50cf289c1c43bf5b12183f15c04.jpg,train,257.0,487.0,164.0,269.0,코트,,,,,긴팔,기본 소매,,,,,레귤러핏,,,스트라이프,퍼·플리스,
images/07438e88e828a32d82ae2e92ef099b50.jpg,train,297.0,596.0,99.0,154.0,스커트,,,,,,,,무릎 기장,,,,스트레이트핏,H라인,도트,,
images/07438e88e828a32d82ae2e92ef099b50.jpg,train,323.0,224.0,72.0,47.0,티셔츠,,,,,,,,,터틀넥,,,,,무지,,
images/07438e88e828a32d82ae2e92ef099b50.jpg,train,253.0,259.0,169.0,168.0,니트,,,,,긴팔,기본 소매,기본 기장,,라운드넥,,레귤러핏,,,,니트,
images/2f41b33a67076d7399b4fde283b79394.jpg,train,256.0,320.0,220.0,201.0,탑,,,,,긴팔,기본 소매,크롭 기장,,오프숄더,,슬림핏,,,무지,,
images/2f41b33a67076d7399b4fde283b79394.jpg,train,317.0,461.0,140.0,314.0,스커트,,,,,,,,미디·7부 기장,,,,,A라인,무지,,지퍼
images/736527f6305364e7e74c5b3c1ac6caf6.jpg,train,465.0,276.0,24.0,56.0,탑,,,,,,,,,,,슬림핏,,,,,
images/736527f6305364e7e74c5b3c1ac6caf6.jpg,train,332.0,202.0,250.0,192.0,셔츠,,,,,반팔,퍼프 소매,크롭 기장,,,셔츠 칼라,레귤러핏,,,무지,,단추|리본
images/736527f6305364e7e74c5b3c1ac6caf6.jpg,train,373.0,387.0,179.0,277.0,스커트,,,,,,,,무릎 기장,,,,스트레이트핏,H라인,,,지퍼|벨트
images/bdff74cea3005c9ac1d06ba7a68611e5.jpg,train,272.0,458.0,162.0,410.0,청바지,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,포켓
images/bdff74cea3005c9ac1d06ba7a68611e5.jpg,train,281.0,307.0,155.0,155.0,티셔츠,,,,,,,크롭 기장,,,,슬림핏,,,그래픽,,
images/bdff74cea3005c9ac1d06ba7a68611e5.jpg,train,271.0,184.0,211.0,312.0,셔츠,,,,,반팔,기본 소매,기본 기장,,,셔츠 칼라,레귤러핏,,,체크,,단추|리본|포켓
images/7af31b702f2c831dd2fea5e77298c6ba.jpg,train,470.0,197.0,162.0,191.0,탑,,,,,,,크롭 기장,,,,슬림핏,,,플로럴,,
images/7af31b702f2c831dd2fea5e77298c6ba.jpg,train,479.0,376.0,187.0,305.0,팬츠,,,,,,,,,,,,,,그래픽|플로럴,,지퍼
images/7af31b702f2c831dd2fea5e77298c6ba.jpg,train,322.0,164.0,350.0,413.0,코트,,,,,긴팔,,,,,라펠 칼라,레귤러핏,,,무지,퍼·플리스,
images/0371b742ebfbd64c1b7cafc833fd5045.jpg,val_train_split,220.0,274.0,272.0,528.0,원피스,,,,,민소매,캡 소매,,미디·7부 기장,,,,,,무지,,지퍼
images/c916f08b74a5f2901caebcdad2461f1e.jpg,val_train_split,142.0,218.0,333.0,715.0,원피스,,,,,민소매,기본 소매,,무릎 기장,,,,,,무지,,
images/5df97363b9c27ea1fbfa7fe5792b04e5.jpg,train,301.0,572.0,128.0,138.0,팬츠,,,,,,,,,,,,슬림핏,,무지,,
images/5df97363b9c27ea1fbfa7fe5792b04e5.jpg,train,234.0,194.0,256.0,385.0,코트,,,,,긴팔,,,,,라펠 칼라,레귤러핏,,,무지,퍼·플리스,
images/5df97363b9c27ea1fbfa7fe5792b04e5.jpg,train,367.0,271.0,27.0,39.0,티셔츠,,,,,,,,,,,,,,무지,,
images/d3806655a3309232b950aca29340b246.jpg,train,235.0,512.0,139.0,319.0,청바지,,,,,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,데님,
images/d3806655a3309232b950aca29340b246.jpg,train,287.0,274.0,68.0,240.0,티셔츠,,,,,,,기본 기장,,,,레귤러핏,,,무지,,
images/d3806655a3309232b950aca29340b246.jpg,train,272.0,261.0,93.0,273.0,재킷,,,,,,,크롭 기장,,라운드넥,,레귤러핏,,,,,지퍼
images/d3806655a3309232b950aca29340b246.jpg,train,188.0,248.0,244.0,288.0,재킷,,,,,긴팔,기본 소매,크롭 기장,,,스탠드 칼라,레귤러핏,,,무지,,지퍼
images/f7e1c87ca29b75a4e59263db1e0f59a1.jpg,train,325.0,249.0,103.0,277.0,원피스,,,,,,,,쇼츠·미니 기장,,,,,A라인,무지,,지퍼
images/f7e1c87ca29b75a4e59263db1e0f59a1.jpg,train,222.0,169.0,264.0,434.0,코트,,,,,긴팔,기본 소매,,,,칼라 없음,레귤러핏,,,,,
images/75aecea118f0546f756e1dadf6e724e3.jpg,train,248.0,302.0,204.0,442.0,원피스,,,,,긴팔,,,무릎 기장,,,,,,무지,,스팽글|지퍼
images/591e43507d41972fff671ae61bf91e1b.jpg,train,261.0,521.0,163.0,87.0,스커트,,,,,,,,쇼츠·미니 기장,,,,,,무지,,포켓
images/591e43507d41972fff671ae61bf91e1b.jpg,train,258.0,247.0,153.0,295.0,티셔츠,,,,,반팔,캡 소매,기본 기장,,,,슬림핏,,,그래픽,,
images/a4c29626fb66f418394f25674a14e45c.jpg,train,60.0,403.0,521.0,620.0,원피스,,,,,,,,,,,,,,스트라이프,,스팽글
images/b0ac63fcbe27b12d108d9d5da9e16693.jpg,val_train_split,255.0,444.0,261.0,288.0,탑,,,,,,,크롭 기장,,,,레귤러핏,,,도트,,스팽글|포켓
images/b0ac63fcbe27b12d108d9d5da9e16693.jpg,val_train_split,150.0,325.0,479.0,398.0,재킷,,,,,긴팔,기본 소매,크롭 기장,,,셔츠 칼라,레귤러핏,,,무지,,단추|포켓
images/b0ac63fcbe27b12d108d9d5da9e16693.jpg,val_train_split,278.0,686.0,244.0,337.0,청바지,,,,,,,,,,,,슬림핏,,무지,데님,포켓
images/4f3bbdbcd80a3c2f69cadc41f496bd77.jpg,val_train_split,468.0,319.0,183.0,499.0,원피스,,,,,,,,,,셔츠 칼라,,,H라인,,,포켓
images/4f3bbdbcd80a3c2f69cadc41f496bd77.jpg,val_train_split,457.0,318.0,240.0,430.0,블레이저,,,,,긴팔,퍼프 소매,크롭 기장,,,라펠 칼라,레귤러핏,,,무지,,단추
images/710f9d5b73f8b33ba5d475e9b61593a0.jpg,train,341.0,175.0,132.0,384.0,니트,,,,,,,,,터틀넥,,여유핏,,,무지,니트,
images/710f9d5b73f8b33ba5d475e9b61593a0.jpg,train,182.0,200.0,482.0,823.0,코트,,,,,긴팔,,,,,라펠 칼라,레귤러핏,,,무지,퍼·플리스,단추
images/710f9d5b73f8b33ba5d475e9b61593a0.jpg,train,338.0,781.0,57.0,242.0,팬츠,,,,,,,,,,,,,,무지,,
images/6208c98fcdd2a53afc462d7cb62d9744.jpg,train,240.0,198.0,270.0,352.0,원피스,,,,,민소매,기본 소매,,쇼츠·미니 기장,오프숄더,,,,,무지,,지퍼
images/7bdaad2f2355527d728f8a67a0de5662.jpg,val_train_split,248.0,0.0,704.0,662.0,원피스,,,,,긴팔,기본 소매,,쇼츠·미니 기장,V넥,,,,A라인,그래픽,,벨트|프릴·러플
images/e0b397fad71f4d43d573cc1a8adde185.jpg,train,235.0,189.0,203.0,448.0,원피스,,,,,민소매,캡 소매,,무릎 기장,,,,,,무지,,지퍼
images/87b81425816fef9e28708fc0ae442e36.jpg,train,467.0,243.0,161.0,97.0,팬츠,,,,,,,,,,,,,,무지,,
images/87b81425816fef9e28708fc0ae442e36.jpg,train,461.0,120.0,79.0,157.0,탑,,,,,,,크롭 기장,,홀터넥,,슬림핏,,,무지,,
images/4f29f775d533dcbda07247010f3e8171.jpg,train,297.0,312.0,88.0,213.0,티셔츠,,,,,,,크롭 기장,,스퀘어넥,,레귤러핏,,,무지,,
images/4f29f775d533dcbda07247010f3e8171.jpg,train,189.0,297.0,241.0,287.0,재킷,,,,,긴팔,기본 소매,크롭 기장,,,셔츠 칼라,레귤러핏,,,무지,,단추|포켓
images/4f29f775d533dcbda07247010f3e8171.jpg,train,215.0,515.0,170.0,312.0,청바지,,,,,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,데님,포켓
images/423ed88ad7aa3b1752335cedbf4fd0a6.jpg,train,232.0,564.0,202.0,338.0,청바지,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,
images/423ed88ad7aa3b1752335cedbf4fd0a6.jpg,train,319.0,259.0,102.0,313.0,티셔츠,,,,,,,크롭 기장,,V넥,,레귤러핏,,,무지,,
images/423ed88ad7aa3b1752335cedbf4fd0a6.jpg,train,194.0,211.0,308.0,454.0,가디건,,,,,긴팔,기본 소매,,,,라펠 칼라,여유핏,,,무지,니트,단추|포켓|벨트
images/9319d4fdf919339633b5d6b87309c666.jpg,train,181.0,224.0,273.0,234.0,티셔츠,,,,,반팔,,크롭 기장,,,,슬림핏,,,도트,,
images/9319d4fdf919339633b5d6b87309c666.jpg,train,212.0,397.0,201.0,415.0,스커트,,,,,,,,미디·7부 기장,,,,스트레이트핏,비대칭,스트라이프,,
images/2c20cc3109b039524746103a3e387dee.jpg,train,222.0,292.0,271.0,375.0,원피스,,,,,반팔,벌룬 소매,,쇼츠·미니 기장,,셔츠 칼라,,,,무지,,단추|리본|벨트
images/faf60e222fca7722ee48c4438e3b4cfa.jpg,train,257.0,429.0,162.0,268.0,스커트,,,,,,,,무릎 기장,,,,,비대칭,무지,,
images/faf60e222fca7722ee48c4438e3b4cfa.jpg,train,236.0,230.0,226.0,268.0,티셔츠,,,,,긴팔,,크롭 기장,,보트넥,,슬림핏,,,무지,,
images/d97a412abfca11637435a1a2bdb0b17a.jpg,train,372.0,373.0,199.0,321.0,원피스,,,,,반팔,기본 소매,,쇼츠·미니 기장,,칼라 없음,,,,애니멀,,단추|리본
images/db74bb5dc7ca3c0136d233d0bbed4d4d.jpg,train,278.0,303.0,269.0,501.0,탑,,,,,,,기본 기장,,,,슬림핏,,,무지,,
images/db74bb5dc7ca3c0136d233d0bbed4d4d.jpg,train,257.0,192.0,272.0,392.0,재킷,,,,,,,,,,,,,,무지,,지퍼
images/db74bb5dc7ca3c0136d233d0bbed4d4d.jpg,train,246.0,693.0,355.0,330.0,청바지,,,,,,,,,,,,슬림핏,,무지,데님,
images/db74bb5dc7ca3c0136d233d0bbed4d4d.jpg,train,64.0,179.0,531.0,844.0,코트,,,,,긴팔,기본 소매,,,,,레귤러핏,,,무지,퍼·플리스,단추|지퍼|후드
images/2b35b73f5dba2f6178510e73c5e019b4.jpg,train,229.0,427.0,218.0,264.0,스커트,,,,,,,,쇼츠·미니 기장,,,,,,,,지퍼|포켓
images/2b35b73f5dba2f6178510e73c5e019b4.jpg,train,180.0,176.0,301.0,266.0,재킷,,,,,7부 소매,벨 소매,크롭 기장,,,셔츠 칼라,슬림핏,,,무지,,단추
images/6e0bd328dccf71859305770ef34f5570.jpg,train,199.0,251.0,142.0,355.0,티셔츠,,,,,,,기본 기장,,,,레귤러핏,,,무지,,
images/6e0bd328dccf71859305770ef34f5570.jpg,train,104.0,211.0,371.0,458.0,셔츠,,,,,반팔,기본 소매,,,,셔츠 칼라,레귤러핏,,,체크,,단추|리본|포켓
images/6e0bd328dccf71859305770ef34f5570.jpg,train,171.0,564.0,215.0,358.0,팬츠,,,,,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,,
images/8d56f1150861551b1b8b250a6c91f40b.jpg,train,83.0,435.0,161.0,66.0,후드티,,,,,긴팔,기본 소매,크롭 기장,,,,레귤러핏,,,무지,,후드|포켓
images/8d56f1150861551b1b8b250a6c91f40b.jpg,train,230.0,458.0,25.0,44.0,탑,,,,,,,기본 기장,,,,슬림핏,,,무지,,
images/8d56f1150861551b1b8b250a6c91f40b.jpg,train,219.0,454.0,34.0,51.0,티셔츠,,,,,,,기본 기장,,,,,,,무지,,
images/8d56f1150861551b1b8b250a6c91f40b.jpg,train,228.0,393.0,148.0,183.0,청바지,,,,,,,,롱·긴바지 기장,,,,슬림핏,,무지,데님,
images/ba90b20843dd3eaca232b7d5b36e1829.jpg,train,134.0,453.0,258.0,348.0,셔츠,,,,,반팔,캡 소매,기본 기장,,,,레귤러핏,,,무지,,단추
images/ba90b20843dd3eaca232b7d5b36e1829.jpg,train,153.0,444.0,236.0,349.0,베스트,,,,,,,크롭 기장,,V넥,라펠 칼라,레귤러핏,,,무지,,단추|포켓|지퍼
images/ba90b20843dd3eaca232b7d5b36e1829.jpg,train,152.0,784.0,257.0,159.0,쇼츠,,,,,,,,쇼츠·미니 기장,,,,,,무지,,
images/6d6807afab6357a3f15b83a45fc134e6.jpg,train,217.0,277.0,274.0,272.0,니트,,,,,긴팔,기본 소매,,,라운드넥,,레귤러핏,,,무지,니트,포켓
images/6d6807afab6357a3f15b83a45fc134e6.jpg,train,245.0,280.0,210.0,633.0,점프수트,,,,,,,,롱·긴바지 기장,,,레귤러핏,,H라인,무지,,포켓
images/f8276a1d63c35821346f69645511fd46.jpg,train,170.0,455.0,185.0,438.0,팬츠,,,,,,,,롱·긴바지 기장,,,,스트레이트핏,H라인,무지,,벨트
images/f8276a1d63c35821346f69645511fd46.jpg,train,192.0,266.0,129.0,201.0,탑,,,,,,,크롭 기장,,,,,,,무지,,
images/f8276a1d63c35821346f69645511fd46.jpg,train,118.0,214.0,267.0,331.0,재킷,,,,,긴팔,기본 소매,크롭 기장,,,칼라 없음,레귤러핏,,,무지,,단추|지퍼
images/d782f1fbbd6dba28fe2820a059ec82af.jpg,train,303.0,270.0,201.0,302.0,원피스,,,,,반팔,,,쇼츠·미니 기장,보트넥,,,,H라인,무지,,리본|벨트
images/d782f1fbbd6dba28fe2820a059ec82af.jpg,train,339.0,565.0,160.0,185.0,팬츠,,,,,,,,미디·7부 기장,,,,슬림핏,,무지,,
images/e4d75cc640bd7af72825d463b493b099.jpg,val_train_split,163.0,520.0,411.0,366.0,니트,,,,,긴팔,벌룬 소매,,,,,레귤러핏,,,무지,니트,프릴·러플
images/e4d75cc640bd7af72825d463b493b099.jpg,val_train_split,233.0,563.0,304.0,460.0,점프수트,,,,,,,,,,,레귤러핏,,H라인,무지,,포켓|지퍼
